variant_id,seed,phase_id,epoch,condition,task_count,closed,closure_rate_bps,operational_debt_auc,cost_units,cost_to_close_units,closure_adjusted_cost_units,validation_failures,parse_failures,retries,unresolved_obligations,attempts,char_budget,latency_ms,active_mutation_ids,active_mutation_count,active_retirement_ids,retirement_count,hard_floor_regression_count,rollback_failures,evidence_gap,rollback_gap
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,8,oasg_observe_only_from_strong,6,3,5000,12,13090,13090,43090,3,0,0,3,6,1813,52798,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,8,rule_adaptive_control,6,2,3333,16,13707,13707,53707,4,0,0,4,6,1839,58703,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260512,phase_c2_structural_surface_shift,8,oasg_adaptive_from_strong,6,3,5000,12,12177,12177,42177,3,0,0,3,6,1855,43247,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,3,strong_static_calibrated,6,2,3333,16,11383,11383,51383,3,2,0,4,6,1578,38073,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,3,oasg_observe_only_from_strong,6,2,3333,16,11361,11361,51361,3,2,0,4,6,1578,37853,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,3,rule_adaptive_control,6,3,5000,11,10515,10515,40515,2,1,0,3,6,1570,29474,[],0,[],0,0,0,2,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,3,oasg_adaptive_from_strong,6,2,3333,16,11396,11396,51396,3,2,0,4,6,1578,38202,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,4,strong_static_calibrated,6,2,3333,16,11314,11314,51314,3,2,0,4,6,1580,37375,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,4,oasg_observe_only_from_strong,6,2,3333,16,11310,11310,51310,3,2,0,4,6,1580,37321,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,4,rule_adaptive_control,6,3,5000,12,11770,11770,41770,3,0,0,3,6,1558,42141,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_b_mild_drift,4,oasg_adaptive_from_strong,6,3,5000,11,10183,10183,40183,2,1,0,3,6,1569,26176,"['mut_schema_keys_only_code_transform_phase_b_mild_drift', 'mut_schema_keys_only_obligation_closure_phase_b_mild_drift']",2,[],0,0,0,2,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,5,strong_static_calibrated,6,3,5000,12,13171,13171,43171,3,0,0,3,6,1781,53920,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,5,oasg_observe_only_from_strong,6,3,5000,12,13087,13087,43087,3,0,0,3,6,1781,53089,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,5,rule_adaptive_control,6,2,3333,16,13415,13415,53415,4,0,0,4,6,1837,55802,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,5,oasg_adaptive_from_strong,6,3,5000,12,12457,12457,42457,3,0,0,3,6,1813,46474,"['mut_schema_keys_only_code_transform_phase_c1_structural_drift', 'mut_schema_keys_only_obligation_closure_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,6,strong_static_calibrated,6,3,5000,12,12872,12872,42872,3,0,0,3,6,1782,50928,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,6,oasg_observe_only_from_strong,6,3,5000,12,12973,12973,42973,3,0,0,3,6,1782,51943,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,6,rule_adaptive_control,6,2,3333,16,13547,13547,53547,4,0,0,4,6,1838,57111,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260513,phase_c1_structural_drift,6,oasg_adaptive_from_strong,6,3,5000,12,12122,12122,42122,3,0,0,3,6,1814,43109,"['mut_schema_keys_only_code_transform_phase_c1_structural_drift', 'mut_schema_keys_only_obligation_closure_phase_c1_structural_drift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,7,strong_static_calibrated,6,3,5000,12,13107,13107,43107,3,0,0,3,6,1841,52680,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,7,oasg_observe_only_from_strong,6,3,5000,12,13229,13229,43229,3,0,0,3,6,1841,53913,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,7,rule_adaptive_control,6,2,3333,16,13458,13458,53458,4,0,0,4,6,1844,56166,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,7,oasg_adaptive_from_strong,6,3,5000,12,12242,12242,42242,3,0,0,3,6,1852,43933,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,8,strong_static_calibrated,6,3,5000,12,12870,12870,42870,3,0,0,3,6,1818,50546,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,8,oasg_observe_only_from_strong,6,3,5000,12,12863,12863,42863,3,0,0,3,6,1818,50480,[],0,[],0,0,0,3,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,8,rule_adaptive_control,6,2,3333,16,14072,14072,54072,4,0,0,4,6,1887,61874,[],0,[],0,0,0,4,0
no_mixed_reversion_ablation,20260513,phase_c2_structural_surface_shift,8,oasg_adaptive_from_strong,6,3,5000,12,12052,12052,42052,3,0,0,3,6,1861,41945,"['mut_schema_keys_only_code_transform_phase_c2_structural_surface_shift', 'mut_schema_keys_only_obligation_closure_phase_c2_structural_surface_shift']",2,[],0,0,0,3,0
